Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813592,S AND S SALES MCR LTD,"£3,344.66"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,19-Jul-22,5105825072,Manchester Womens Aid,"£3,333.33"
Manchester City Council,Manchester Leisure,Hire of Equipment,19-Jul-22,5105824757,Eventplus Ltd,"£3,330.00"
Manchester City Council,Manchester Leisure,Professional fees,25-Jul-22,5105826169,Response Team 247 Ltd,"£3,323.32"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,20-Jul-22,1907819081,Northern Care Alliance NHS FT,"£3,315.64"
Manchester City Council,Highways Services,Payments to Sub-Contractors,19-Jul-22,5105825371,Fairway Landscapes Ltd,"£3,304.72"
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,15-Jul-22,5105824810,C.J. Imports Ltd,"£3,300.00"
Manchester City Council,Manchester Leisure,Professional fees,29-Jul-22,1907833633,Redacted Personal Information,"£3,300.00"
Manchester City Council,Adult Social Care,Rents,12-Jul-22,5105824177,M & Q Properties Management Ltd,"£3,285.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,19-Jul-22,5105825094,Groundwork Landscapes Ltd,"£3,280.00"
Manchester City Council,Childrens & Education Services,Professional fees,04-Jul-22,5105823119,Waddington & Son Solicitors,"£3,268.00"
Manchester City Council,Highways Services,I T Provision,11-Jul-22,5105823946,Buchanan computing Limited,"£3,256.00"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,14-Jul-22,5105824736,Vernon Park Primary School,"£3,256.00"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,11-Jul-22,5105824025,Moorlands Junior School,"£3,256.00"
Manchester City Council,Manchester Leisure,Special Event,29-Jul-22,1907809831,Redacted Personal Information,"£3,250.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812753,MILTON MANCHESTER HOTE,"£3,242.00"
Manchester City Council,Childrens & Education Services,Professional fees,06-Jul-22,5105823464,Waddington & Son Solicitors,"£3,236.68"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,21-Jul-22,5105825701,Rothwell Plumbing Services Ltd,"£3,233.95"
Manchester City Council,Adult Social Care,Legal Fees,29-Jul-22,1907834233,Liberata,"£3,230.00"
Manchester City Council,Childrens & Education Services,Payments for services,13-Jul-22,5105824417,Keys PCE Limited,"£3,230.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,20-Jul-22,5105824370,Britannia Minibuses Ltd,"£3,230.00"
Manchester City Council,Childrens & Education Services,Payments for services,13-Jul-22,5105824418,Keys PCE Limited,"£3,222.40"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,26-Jul-22,5105826430,Redacted Personal Information,"£3,222.00"
Manchester City Council,Adult Social Care,Professional fees,26-Jul-22,5105826330,UNIQUE SPECIALIST SERVICES,"£3,213.00"
Manchester City Council,Manchester Leisure,I T Provision,19-Jul-22,5105825233,BT PLC,"£3,211.61"
Manchester City Council,Housing General Fund,Building Works,19-Jul-22,1907822664,Stannah Lift Services Ltd,"£3,211.00"
Manchester City Council,Adult Social Care,Rents,21-Jul-22,5105825736,Great Places Housing Association,"£3,194.21"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813352,HOLIDAY INN P CARD ONLY,"£3,191.00"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833039,Corona Energy Ltd,"£3,184.67"
Manchester City Council,Chief Executives,Professional fees,18-Jul-22,5105824947,Weightmans LLP Solicitors,"£3,170.84"
Manchester City Council,Regeneration Finance,Rents,21-Jul-22,1907818955,Savills Commercial Ltd,"£3,169.42"
Manchester City Council,Adult Social Care,Rents,18-Jul-22,1907822617,Redacted Personal Information,"£3,169.00"
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105827019,Keys PCE Limited,"£3,164.10"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,29-Jul-22,5105826111,Rexel UK Ltd,"£3,164.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,22-Jul-22,5105825885,Pts Plumbing Trade Supplies,"£3,160.90"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,01-Jul-22,5105823050,Molesworth Hotel,"£3,160.00"
Manchester City Council,Adult Social Care,Supporting People Payments,13-Jul-22,5105824457,Child Action Northwest,"£3,152.45"
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105827031,Keys PCE Limited,"£3,150.00"
Manchester City Council,Adult Social Care,Personal needs of client,29-Jul-22,5105825718,James Leckey Design Ltd,"£3,146.00"
Manchester City Council,Manchester Leisure,Gas,28-Jul-22,1907833053,Corona Energy Ltd,"£3,145.22"
Manchester City Council,Childrens & Education Services,Payments for services,19-Jul-22,5105825112,Fairfield Care Ltd,"£3,144.06"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833092,Corona Energy Ltd,"£3,141.73"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,21-Jul-22,5105825261,RK Travel Ltd,"£3,140.00"
Manchester City Council,Adult Social Care,Equipment,19-Jul-22,5105825131,Morris & Alexander Ltd,"£3,134.20"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,25-Jul-22,5105826262,DWF LLP,"£3,132.00"
Manchester City Council,Environment and Operations,Construction Works,29-Jul-22,5105823238,Survey Operations Limited,"£3,125.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,11-Jul-22,5105823940,Redacted Personal Information,"£3,123.95"
Manchester City Council,Adult Social Care,Equipment,19-Jul-22,5105825311,Invacare Limited,"£3,120.00"
Manchester City Council,Adult Social Care,Equipment,29-Jul-22,5105825163,Invacare Limited,"£3,120.00"
Manchester City Council,Childrens & Education Services,Training and Development,19-Jul-22,1907822802,Safe and Together Institute,"£3,120.00"
Manchester City Council,Childrens & Education Services,Training and Development,29-Jul-22,1907834223,Safe and Together Institute,"£3,120.00"
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,14-Jul-22,5105824535,EMAP Publishing Limited,"£3,100.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813699,PP*SHAREDHABIT,"£3,096.44"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,15-Jul-22,5105824917,Pts Plumbing Trade Supplies,"£3,092.55"
Manchester City Council,Chief Executives,Catering,19-Jul-22,5105824526,Manchester Central,"£3,088.20"
Manchester City Council,Environment and Operations,Construction Works,27-Jul-22,5105826245,N D Oliver & Co Ltd,"£3,075.00"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823481,Johnnie Johnson Housing,"£3,071.08"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823482,Johnnie Johnson Housing,"£3,071.08"
Manchester City Council,Manchester Leisure,Water - Unmetered,21-Jul-22,1907825175,Anglian Water Business (National),"£3,070.65"
Manchester City Council,Regeneration Finance,Water - Unmetered,21-Jul-22,1907825240,Anglian Water Business (National),"£3,070.65"
Manchester City Council,Regeneration Finance,Water - Unmetered,21-Jul-22,1907825248,Anglian Water Business (National),"£3,070.65"
Manchester City Council,Regeneration Finance,Water - Unmetered,21-Jul-22,1907825237,Anglian Water Business (National),"£3,070.65"
Manchester City Council,Regeneration Finance,Water - Unmetered,21-Jul-22,1907825234,Anglian Water Business (National),"£3,070.65"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,20-Jul-22,1907819111,Northern Care Alliance NHS FT,"£3,070.35"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,25-Jul-22,5105824986,Ameresco Limited,"£3,069.57"
Manchester City Council,Chief Executives,Postage,05-Jul-22,5105823338,Royal Mail Group Plc,"£3,050.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,18-Jul-22,5105824935,Redacted Personal Information,"£3,045.00"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823479,Johnnie Johnson Housing,"£3,044.53"
Manchester City Council,Adult Social Care,Rents,06-Jul-22,5105823480,Johnnie Johnson Housing,"£3,044.53"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812564,STAYCITY,"£3,038.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812478,STAYCITY MANCHESTER LI,"£3,036.00"
Manchester City Council,Adult Social Care,Equipment,19-Jul-22,5105825130,Morris & Alexander Ltd,"£3,033.60"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,14-Jul-22,5105824739,Rexel UK Ltd,"£3,032.00"
Manchester City Council,Adult Social Care,Personal needs of client,13-Jul-22,5105824055,Baffin Technology Systems Ltd,"£3,027.00"
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105825012,H.G. Care Services Ltd,"£3,024.00"
Manchester City Council,Chief Executives,Legal Fees,20-Jul-22,1907824769,Liberata,"£3,023.00"
Manchester City Council,Manchester Leisure,Professional fees,25-Jul-22,5105826011,Experian Limited,"£3,018.05"
Manchester City Council,Adult Social Care,Personal needs of client,13-Jul-22,5105824466,Hoist & Shower Chair Company,"£3,015.75"
Manchester City Council,Adult Social Care,Personal needs of client,14-Jul-22,5105824605,Hoist & Shower Chair Company,"£3,015.75"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,19-Jul-22,5105825154,The Mustard Tree,"£3,011.75"
Manchester City Council,Manchester Leisure,Agency staff provision,25-Jul-22,5105826265,Gatenby Sanderson,"£3,000.00"
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,21-Jul-22,5105825599,One Education Ltd,"£3,000.00"
Manchester City Council,Regeneration Finance,Legal Fees,13-Jul-22,1907818044,Gunner Cooke LLP,"£3,000.00"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,14-Jul-22,5105823684,Street Support Network Ltd,"£3,000.00"
Manchester City Council,Chief Executives,Advertising,12-Jul-22,5105824188,Fonemedia Limited,"£3,000.00"
Manchester City Council,Chief Executives,Advertising,12-Jul-22,5105824189,Fonemedia Limited,"£3,000.00"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798055,Stories of Care,"£3,000.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812452,JOTS CONSULTANCY LTD,"£3,000.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813230,JOTS CONSULTANCY LTD,"£3,000.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813669,JOTS CONSULTANCY LTD,"£3,000.00"
Manchester City Council,Corporate Services,Legal Fees,08-Jul-22,1907813814,HMCTS BOLTON082,"£3,000.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833224,Corona Energy Ltd,"£2,996.83"
Manchester City Council,Childrens & Education Services,Grant Payments,13-Jul-22,5105824579,Catch 22 Charity Limited,"£2,995.00"
Manchester City Council,Manchester Leisure,Professional fees,14-Jul-22,5105824616,Redacted Personal Information,"£2,991.98"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825608,Ameresco Limited,"£2,989.51"
Manchester City Council,Chief Executives,Examination Fees,29-Jul-22,5105827024,ROAR Forensics Ltd,"£2,987.75"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832919,Corona Energy Ltd,"£2,983.28"
Manchester City Council,Adult Social Care,Payments for services,12-Jul-22,5105824100,FoodSync CIC,"£2,975.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11-Jul-22,5105823796,Ramboll UK Limited,"£2,972.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813067,NOVUM MANAGEMENT GMBH,"£2,972.00"
Manchester City Council,Highways Services,Electricity,21-Jul-22,1907825693,Npower,"£2,970.29"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,29-Jul-22,5105824017,Redacted Personal Information,"£2,967.00"
Manchester City Council,Housing General Fund,Building Works,06-Jul-22,1907798211,Stannah Lift Services Ltd,"£2,962.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832738,Corona Energy Ltd,"£2,960.82"
Manchester City Council,Regeneration Finance,Professional fees,11-Jul-22,5105823490,Time-Out Cleaning Services,"£2,959.27"
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,26-Jul-22,5105826250,Greenwich Leisure Limited,"£2,952.00"
Manchester City Council,Environment and Operations,Construction Works,29-Jul-22,5105825808,Wilde Consultants Ltd,"£2,944.58"
Manchester City Council,Corporate Services,Agency staff provision,11-Jul-22,5105823997,Michael Page International,"£2,941.02"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11-Jul-22,5105823798,Ramboll UK Limited,"£2,935.00"
Manchester City Council,Highways Services,Professional fees,18-Jul-22,5105824033,Pell Frischmann Consultants Ltd,"£2,932.50"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,13-Jul-22,5105824382,Pts Plumbing Trade Supplies,"£2,931.45"
Manchester City Council,Adult Social Care,Funeral and coroner related services,20-Jul-22,5105825543,Greater Manchester Funeral Service,"£2,927.00"
Manchester City Council,Corporate Services,Professional fees,29-Jul-22,5105826863,EQUANS Services Limited,"£2,920.84"
Manchester City Council,Regeneration Finance,Taxi Vehicle Materia,14-Jul-22,5105824632,VIP-System Ltd,"£2,918.44"
Manchester City Council,Regeneration Finance,I T Provision,29-Jul-22,5105825801,Vitalize Consultancy,"£2,918.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,29-Jul-22,5105823425,Marshalls Mono Ltd,"£2,910.00"
Manchester City Council,Childrens & Education Services,Legal Fees,11-Jul-22,5105823954,Redacted Personal Information,"£2,910.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826065,Scottish & Southern Energy Plc,"£2,908.17"
Manchester City Council,Chief Executives,Legal Fees,08-Jul-22,1907812746,WWW.ICO.ORG.UK,"£2,900.00"
Manchester City Council,Childrens & Education Services,Electricity,28-Jul-22,1907832572,Scottish & Southern Energy Plc,"£2,895.40"
Manchester City Council,Manchester Leisure,Refuse Collection,20-Jul-22,5105825329,Ramora Ltd,"£2,895.00"
Manchester City Council,Chief Executives,Professional fees,14-Jul-22,5105824624,Weightmans LLP Solicitors,"£2,881.25"
Manchester City Council,Chief Executives,Advertising,19-Jul-22,5105825295,News UK,"£2,880.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813223,Premier Inn P CARD ONLY,"£2,880.00"
