Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,10.09.2021,5105776650,"£5,624.64",Scrutiny Cleaning Services,,
Manchester City Council,Manchester Leisure,Professional fees,10.09.2021,5105777107,"£2,038.80",Daly Drains Ltd,,
Manchester City Council,Manchester Leisure,Professional fees,10.09.2021,5105776978,"£4,702.80",British Taekwondo Limited,,
Manchester City Council,Manchester Leisure,Professional fees,10.09.2021,5105776979,"£4,634.45",British Taekwondo Limited,,
Manchester City Council,Manchester Leisure,Professional fees,10.09.2021,5105776988,"£2,715.40",Gap Group Ltd,,
Manchester City Council,Manchester Leisure,I T Provision,10.09.2021,5105777044,£550.00,Civica UK Ltd,,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,10.09.2021,5105776849,"£158,394.15",ISG Construction Limited,,
Manchester City Council,Environment and Operations,Construction Works,10.09.2021,5105776969,"£65,892.09",Balfour Beatty Living Places Ltd,,
Manchester City Council,Environment and Operations,Construction Works,10.09.2021,5105776975,"£22,920.68",Balfour Beatty Living Places Ltd,,
Manchester City Council,Environment and Operations,Construction Works,10.09.2021,5105776970,"£3,750.00",Balfour Beatty Living Places Ltd,,
Manchester City Council,Environment and Operations,Construction Works,10.09.2021,5105776972,"£3,750.00",Balfour Beatty Living Places Ltd,,
Manchester City Council,Childrens & Education Services,Transport Coach Hire,10.09.2021,5105776930,£638.40,Westfield Minibuses,,
Manchester City Council,Childrens & Education Services,Legal Fees,10.09.2021,1907344242,"£6,750.00",Pure Legal Ltd,,
Manchester City Council,Childrens & Education Services,Legal Fees,10.09.2021,5105777045,"£1,094.72",Warwickshire County Council,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776502,"£83,278.00",Liquidlogic Ltd,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776764,"£3,740.00",Afruca,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776951,"£2,640.00",Afruca,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776955,"£2,400.00",Afruca,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105777007,"£1,350.00",Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776805,£799.00,Cellmark,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,1907344236,£781.25,Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Professional fees,10.09.2021,5105776787,"-£2,000.00",Liquidlogic Ltd,,
Manchester City Council,Childrens & Education Services,Payments for services,10.09.2021,5105776945,£623.76,Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Supported Accommodation,10.09.2021,5105776953,"£7,150.00",Progressive Care Ltd,,
Manchester City Council,Adult Social Care,Agency staff provision,10.09.2021,5105777084,"£11,321.00",Healthwork Ltd,,
Manchester City Council,Adult Social Care,Agency staff provision,10.09.2021,5105777083,"£10,978.50",Healthwork Ltd,,
Manchester City Council,Adult Social Care,Agency staff provision,10.09.2021,5105777087,"£10,701.50",Healthwork Ltd,,
Manchester City Council,Adult Social Care,Agency staff provision,10.09.2021,5105777086,"£10,632.50",Healthwork Ltd,,
Manchester City Council,Adult Social Care,Agency staff provision,10.09.2021,5105777085,"£9,062.50",Healthwork Ltd,,
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,10.09.2021,5105776831,£549.58,T F Jones Property Services Ltd,,
Manchester City Council,Adult Social Care,Rents,10.09.2021,5105776983,"£2,624.84",Anchor Trust,,
Manchester City Council,Adult Social Care,Rents,10.09.2021,5105776987,"£2,624.84",Anchor Trust,,
Manchester City Council,Adult Social Care,Rents,10.09.2021,5105776981,"£1,960.08",Anchor Trust,,
Manchester City Council,Adult Social Care,Rents,10.09.2021,5105776982,"£1,312.42",Anchor Trust,,
Manchester City Council,Adult Social Care,Rents,10.09.2021,5105776986,"£1,312.42",Anchor Trust,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776797,"£9,940.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776798,"£9,660.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776812,"£9,140.00",Hala Guest House,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776813,"£9,135.00",Hala Guest House,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776799,"£8,780.00",Hala Guest House,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776815,"£5,180.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776800,"£5,096.00",Medlock House Ltd,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776816,"£5,040.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776814,"£4,990.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776792,"£4,785.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776811,"£4,565.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10.09.2021,5105776795,"£4,500.00",Redacted Personal Information,,
Manchester City Council,Adult Social Care,Supported Accommodation,10.09.2021,5105776778,"£1,320.15",Wythenshawe Community Housing Group,,
Manchester City Council,Adult Social Care,Personal needs of client,10.09.2021,5105776928,"£7,124.36",Tunstall Healthcare (UK) Ltd,,
Manchester City Council,Adult Social Care,Personal needs of client,10.09.2021,5105777039,"£5,758.72",R82 Uk Ltd,,
Manchester City Council,Adult Social Care,Personal needs of client,10.09.2021,5105776809,"£3,765.00",James Leckey Design Ltd,,
Manchester City Council,Adult Social Care,Personal needs of client,10.09.2021,5105776959,"£1,271.00",Accora,,
Manchester City Council,Adult Social Care,Personal needs of client,10.09.2021,5105776581,£807.48,Prism Medical UK Carefree Division,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,10.09.2021,5105776992,"£41,031.24",Unity Community Primary School,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,10.09.2021,5105776994,"£32,824.98",Unity Community Primary School,,
Manchester City Council,Corporate Services,Transport Taxis,10.09.2021,1907345401,"£14,845.10",Street Cars,,
Manchester City Council,Corporate Services,Professional fees,10.09.2021,5105776823,"£1,790.00",Redacted Personal Information,,
Manchester City Council,Corporate Services,Professional fees,10.09.2021,5105776822,"£1,252.50",Redacted Personal Information,,
Manchester City Council,Corporate Services,Professional fees,10.09.2021,5105776830,£881.80,Redacted Personal Information,,
Manchester City Council,Corporate Services,Professional fees,10.09.2021,5105776828,£590.00,Redacted Personal Information,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,10.09.2021,5105776843,"£97,947.73",ISG Construction Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,10.09.2021,5105776917,"£156,379.05",Kier Construction Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,10.09.2021,5105776917,"£29,424.70",Kier Construction Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,10.09.2021,5105776457,"£2,480.00",BCL,,
Manchester City Council,Chief Executives,Agency staff provision,10.09.2021,5105776648,"£10,080.00",Triad Resourcing,,
Manchester City Council,Chief Executives,AVC NI,10.09.2021,1907336524,"£2,785.87",AVC Wise Ltd,,
Manchester City Council,Chief Executives,Funeral and coroner related services,10.09.2021,5105777006,"£1,800.00",Redacted Personal Information,,
Manchester City Council,Chief Executives,Funeral and coroner related services,10.09.2021,5105777004,"£1,753.80",Redacted Personal Information,,
Manchester City Council,Chief Executives,Advertising,10.09.2021,5105777052,"£3,060.00",MediaCo Outdoor Limited,,
Manchester City Council,Chief Executives,Advertising,10.09.2021,5105777028,"£2,880.00",MediaCo Outdoor Limited,,
Manchester City Council,Chief Executives,Advertising,10.09.2021,5105777030,"£1,260.00",MediaCo Outdoor Limited,,
Manchester City Council,Chief Executives,Advertising,10.09.2021,5105777051,£900.00,MediaCo Outdoor Limited,,
Manchester City Council,Chief Executives,Examination Fees,10.09.2021,5105777011,£940.50,ROAR Forensics Ltd,,
Manchester City Council,Chief Executives,Examination Fees,10.09.2021,5105777015,£798.00,ROAR Forensics Ltd,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105770698,"£9,750.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105760851,"£7,500.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105760853,"£6,250.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105777018,"£6,250.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105777034,"£6,250.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105769091,"£6,000.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105777032,"£5,940.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105769092,"£3,000.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105776840,"£2,373.01",Aon Ltd,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105777020,"-£5,940.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105777031,"-£6,250.00",Buro Happold Limited,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,10.09.2021,5105776841,£819.00,Morgan Sindall C & I Ltd,,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,10.09.2021,5105776279,"£42,936.30",Insight Direct (Uk) Ltd,,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,10.09.2021,5105776381,"£8,688.00",Insight Direct (Uk) Ltd,,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,10.09.2021,5105776126,£924.00,Cheshire Scaffolds Ltd,,
Manchester City Council,Regeneration Finance,Professional fees,10.09.2021,5105777019,"£20,550.00",Ekos Consulting (Uk) Ltd,,
Manchester City Council,Regeneration Finance,Professional fees,10.09.2021,5105777027,"£1,772.66",Mpulse Ltd,,
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,10.09.2021,5105776768,£692.23,Pearson Education Ltd,,
Manchester City Council,Highways Services,Payments to Sub-Contractors,10.09.2021,5105777008,"£11,440.00",J.Hopkins (Contractors) Ltd.,,
Manchester City Council,Highways Services,Professional fees,10.09.2021,5105777041,"£6,138.99",Wilde Consultants Ltd,,
Manchester City Council,Highways Services,Professional fees,10.09.2021,5105777042,"£3,129.93",Wilde Consultants Ltd,,
Manchester City Council,Highways Services,Professional fees,10.09.2021,5105776658,"£5,567.50",Pell Frischmann Consultants Ltd,,
Manchester City Council,Highways Services,Purchase of stores for re-distribution,10.09.2021,5105776652,"£2,690.90",Manchester Safety Services Ltd,,
Manchester City Council,Insurance Fund,Legal Fees,10.09.2021,1907344200,"£25,000.00",Thompsons Solicitors,,
Manchester City Council,Insurance Fund,Legal Fees,10.09.2021,1907344192,"£20,000.00",Thompsons Solicitors,,
Manchester City Council,Manchester Leisure,Equipment,13.09.2021,5105777066,"£2,934.40",Amey Highways Lighting (Manchester),,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,13.09.2021,5105777218,"£8,677.56",Community Security (North West),,
Manchester City Council,Manchester Leisure,Catering,13.09.2021,5105777205,£562.50,Brighter Sound Ltd,,
Manchester City Council,Manchester Leisure,Professional fees,13.09.2021,5105777185,"£1,018.24",Redacted Personal Information,,
Manchester City Council,Manchester Leisure,Professional fees,13.09.2021,5105776980,"£33,155.28",Group 4 Total Security Ltd t/a G4S,,
Manchester City Council,Manchester Leisure,Professional fees,13.09.2021,5105777232,£512.00,British Youth Council,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,13.09.2021,5105777233,"£2,131.00",Victoria Park Residents Association,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,13.09.2021,5105777230,£900.00,UK Youth for Nature,,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.09.2021,1907344203,"£1,221.01",Martin-Lavell Limited,,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.09.2021,1907344231,"£1,188.10",Peters Bookselling Services,,
Manchester City Council,Manchester Leisure,Library Materials Acquisition,13.09.2021,1907345966,£561.54,Askews and Holts,,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,13.09.2021,5105776952,"£31,866.66",ISG Construction Limited,,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,13.09.2021,5105776838,"£23,049.15",ISG Construction Limited,,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,13.09.2021,5105776954,"£4,404.13",ISG Construction Limited,,
Manchester City Council,Hospitality + Trading Services,Rents,13.09.2021,1907337870,"£32,758.75",CBRE Ltd,,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,13.09.2021,5105777163,"£15,676.91",Standard Fuels Oils,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13.09.2021,5105776950,"£1,751.34",Fleet Dynamic Consultancy Ltd,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13.09.2021,5105777212,"£1,701.00",Gibsons Garden Machinery Limited,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13.09.2021,5105777213,£780.00,Gibsons Garden Machinery Limited,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13.09.2021,5105777214,£780.00,Gibsons Garden Machinery Limited,,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,13.09.2021,5105777217,"£2,373.00",H & C Plant Hire Ltd,,
