Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,19-Dec-22,5105849540,Groundwork Landscapes Ltd,"£1,912.50"
Manchester City Council,Manchester Leisure,Equipment,31-Dec-22,5105848174,Groundwork Landscapes Ltd,£625.00
Manchester City Council,Manchester Leisure,Equipment,31-Dec-22,5105848176,Groundwork Landscapes Ltd,£575.00
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,31-Dec-22,5105847940,Groundwork Landscapes Ltd,"£2,900.00"
Manchester City Council,Environment and Operations,Construction Works,07-Dec-22,5105847722,Dowhigh Ltd,"£56,950.00"
Manchester City Council,Environment and Operations,Construction Works,07-Dec-22,5105847724,Dowhigh Ltd,"£3,401.65"
Manchester City Council,Environment and Operations,Construction Works,02-Dec-22,5105846902,J.Hopkins (Contractors) Ltd.,"£7,449.55"
Manchester City Council,Environment and Operations,Construction Works,08-Dec-22,5105847843,J.Hopkins (Contractors) Ltd.,"£46,831.33"
Manchester City Council,Environment and Operations,Construction Works,12-Dec-22,5105847142,J.Hopkins (Contractors) Ltd.,"£35,213.74"
Manchester City Council,Environment and Operations,Construction Works,12-Dec-22,5105847145,J.Hopkins (Contractors) Ltd.,"£17,970.00"
Manchester City Council,Environment and Operations,Construction Works,12-Dec-22,5105847129,J.Hopkins (Contractors) Ltd.,"£13,200.00"
Manchester City Council,Environment and Operations,Construction Works,12-Dec-22,5105847130,J.Hopkins (Contractors) Ltd.,"£2,244.81"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105848995,J.Hopkins (Contractors) Ltd.,"£38,500.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849052,J.Hopkins (Contractors) Ltd.,"£34,374.47"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849059,J.Hopkins (Contractors) Ltd.,"£33,900.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849084,J.Hopkins (Contractors) Ltd.,"£31,300.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849073,J.Hopkins (Contractors) Ltd.,"£24,341.79"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849035,J.Hopkins (Contractors) Ltd.,"£24,000.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849055,J.Hopkins (Contractors) Ltd.,"£16,100.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849017,J.Hopkins (Contractors) Ltd.,"£14,250.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849012,J.Hopkins (Contractors) Ltd.,"£9,500.00"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849044,J.Hopkins (Contractors) Ltd.,"£9,490.66"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849088,J.Hopkins (Contractors) Ltd.,"£9,432.61"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849054,J.Hopkins (Contractors) Ltd.,"£9,361.60"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849072,J.Hopkins (Contractors) Ltd.,"£9,354.39"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849058,J.Hopkins (Contractors) Ltd.,"£9,129.65"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849082,J.Hopkins (Contractors) Ltd.,"£8,941.07"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849026,J.Hopkins (Contractors) Ltd.,"£8,189.28"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849000,J.Hopkins (Contractors) Ltd.,"£5,711.58"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849086,J.Hopkins (Contractors) Ltd.,"£5,422.42"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105848994,J.Hopkins (Contractors) Ltd.,"£2,962.10"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849023,J.Hopkins (Contractors) Ltd.,"£2,127.82"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849041,J.Hopkins (Contractors) Ltd.,"£1,947.59"
Manchester City Council,Environment and Operations,Construction Works,14-Dec-22,5105849056,J.Hopkins (Contractors) Ltd.,"£1,555.15"
Manchester City Council,Environment and Operations,Construction Works,19-Dec-22,5105848185,J.Hopkins (Contractors) Ltd.,"£193,974.95"
Manchester City Council,Environment and Operations,Construction Works,19-Dec-22,5105848183,J.Hopkins (Contractors) Ltd.,"£57,780.87"
Manchester City Council,Environment and Operations,Construction Works,19-Dec-22,5105848187,J.Hopkins (Contractors) Ltd.,"£48,282.29"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105848835,J.Hopkins (Contractors) Ltd.,"£46,412.80"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850324,J.Hopkins (Contractors) Ltd.,"£19,850.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850321,J.Hopkins (Contractors) Ltd.,"£19,027.03"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850335,J.Hopkins (Contractors) Ltd.,"£15,050.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850326,J.Hopkins (Contractors) Ltd.,"£9,724.98"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850331,J.Hopkins (Contractors) Ltd.,"£7,589.59"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850332,J.Hopkins (Contractors) Ltd.,"£6,526.75"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850322,J.Hopkins (Contractors) Ltd.,"£6,400.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850325,J.Hopkins (Contractors) Ltd.,£602.70
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850327,J.Hopkins (Contractors) Ltd.,"£156,000.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850328,J.Hopkins (Contractors) Ltd.,"£41,801.75"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850309,J.Hopkins (Contractors) Ltd.,"£33,900.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850329,J.Hopkins (Contractors) Ltd.,"£25,963.72"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850307,J.Hopkins (Contractors) Ltd.,"£16,700.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850330,J.Hopkins (Contractors) Ltd.,"£16,463.46"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850333,J.Hopkins (Contractors) Ltd.,"£13,850.00"
Manchester City Council,Environment and Operations,Construction Works,22-Dec-22,5105850334,J.Hopkins (Contractors) Ltd.,"£8,758.81"
Manchester City Council,Environment and Operations,Construction Works,31-Dec-22,5105850336,J.Hopkins (Contractors) Ltd.,"£1,223.78"
Manchester City Council,Chief Executives,Counsel Costs,23-Dec-22,1907963925,Redacted Personal Information,£737.50
Manchester City Council,Childrens & Education Services,Professional fees,15-Dec-22,5105848674,Protec Fire Detection Plc,£631.80
Manchester City Council,Childrens & Education Services,Professional fees,31-Dec-22,5105850259,Protec Fire Detection Plc,£631.43
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02-Dec-22,5105846955,F Parkinson Limited,"£68,223.64"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,16-Dec-22,5105849502,F Parkinson Limited,"£6,104.66"
Manchester City Council,Adult Social Care,Equipment,22-Dec-22,5105850124,NRS Healthcare,"£3,380.40"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,15-Dec-22,5105848916,Deloitte & Touche Llp,"£5,000.00"
Manchester City Council,Adult Social Care,Catering Provisions,12-Dec-22,1907956609,Brake Bros Foodservice Ltd,£560.62
Manchester City Council,Adult Social Care,Catering Provisions,20-Dec-22,1907965538,Brake Bros Foodservice Ltd,£573.81
Manchester City Council,Childrens & Education Services,Payments for services,09-Dec-22,5105847936,Trafford College,"£77,579.40"
Manchester City Council,Childrens & Education Services,Payments for services,09-Dec-22,5105847937,Trafford College,"£6,771.79"
Manchester City Council,Manchester Leisure,Equipment,05-Dec-22,5105847107,Sts Touring Productions Ltd,"£4,430.00"
Manchester City Council,Manchester Leisure,Equipment,05-Dec-22,5105847106,Sts Touring Productions Ltd,"£1,858.08"
Manchester City Council,Chief Executives,Landline Telephone,31-Dec-22,1700141907,Vodafone (Ex C&W),-£726.00
Manchester City Council,Highways Services,Purchase of stores for re-distribution,08-Dec-22,5105847672,Kloeckner Metals UK,£756.00
Manchester City Council,Highways Services,Building Materials for direct delivery,15-Dec-22,5105848836,Kloeckner Metals UK,"£1,415.00"
Manchester City Council,Manchester Leisure,Professional fees,23-Dec-22,5105850536,Metrolink Limited,£990.00
Manchester City Council,Regeneration Finance,Professional fees,12-Dec-22,5105848403,Savills (UK) Ltd,"£7,500.00"
Manchester City Council,Regeneration Finance,Professional fees,12-Dec-22,5105848387,Savills (UK) Ltd,"£5,500.00"
Manchester City Council,Regeneration Finance,Professional fees,15-Dec-22,5105847211,Savills (UK) Ltd,"£3,000.00"
Manchester City Council,Corporate Services,Professional fees,23-Dec-22,5105850619,Savills (UK) Ltd,£650.00
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847170,TARMAC,"£1,426.44"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847172,TARMAC,"£1,363.41"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847156,TARMAC,"£1,197.65"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847168,TARMAC,"£1,197.65"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847175,TARMAC,"£1,162.63"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847158,TARMAC,"£1,155.63"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847173,TARMAC,"£1,143.95"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847160,TARMAC,"£1,141.62"
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847167,TARMAC,£961.86
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847161,TARMAC,£945.51
Manchester City Council,Highways Services,Building Materials for direct delivery,05-Dec-22,5105847164,TARMAC,£700.38
Manchester City Council,Highways Services,Building Materials for direct delivery,06-Dec-22,5105847358,TARMAC,"£1,244.34"
Manchester City Council,Highways Services,Building Materials for direct delivery,06-Dec-22,5105847360,TARMAC,£740.07
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Dec-22,5105848465,TARMAC,"£1,059.68"
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849665,TARMAC,"£1,428.78"
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849662,TARMAC,"£1,396.09"
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849628,TARMAC,"£1,164.97"
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849663,TARMAC,£973.53
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849630,TARMAC,£910.49
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849707,TARMAC,£826.45
Manchester City Council,Highways Services,Building Materials for direct delivery,19-Dec-22,5105849625,TARMAC,£691.04
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Dec-22,5105849801,TARMAC,"£3,420.19"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Dec-22,5105849861,TARMAC,"£1,405.43"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Dec-22,5105849840,TARMAC,£740.07
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Dec-22,5105849802,TARMAC,£614.00
Manchester City Council,Highways Services,Building Materials for direct delivery,21-Dec-22,5105850051,TARMAC,"£2,311.25"
Manchester City Council,Highways Services,Building Materials for direct delivery,31-Dec-22,5105850708,TARMAC,"£2,374.28"
Manchester City Council,Highways Services,Building Materials for direct delivery,31-Dec-22,5105850835,TARMAC,"£1,204.65"
Manchester City Council,Highways Services,Building Materials for direct delivery,31-Dec-22,5105850706,TARMAC,"£1,174.30"
Manchester City Council,Childrens & Education Services,Legal Fees,19-Dec-22,5105849716,Redacted Personal Information,"£1,200.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,06-Dec-22,5105847482,Manchester Young Lives,"£26,764.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,09-Dec-22,5105848348,H & C Plant Hire Ltd,"£2,486.00"
Manchester City Council,Adult Social Care,Equipment,15-Dec-22,5105849047,The Care Team,"£3,720.00"
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,06-Dec-22,5105847596,Mastacab LLP,£510.40
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,05-Dec-22,5105846894,Arboricultural Services Treework,"£1,000.00"
Manchester City Council,Childrens & Education Services,Grounds Maintenance,19-Dec-22,5105849619,Arboricultural Services Treework,£600.00
Manchester City Council,Regeneration Finance,Grounds Maintenance,20-Dec-22,5105849620,Arboricultural Services Treework,£800.00
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Dec-22,5105850297,Arboricultural Services Treework,"£18,600.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Dec-22,5105850303,Arboricultural Services Treework,"£2,500.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Dec-22,5105850300,Arboricultural Services Treework,"£2,300.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Dec-22,5105850302,Arboricultural Services Treework,"£1,700.00"
