Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Highways Services,Sub Contractors,10-Aug-22,5105828530,Rosgal Ltd,"£7,800.00"
Manchester City Council,Highways Services,Sub Contractors,10-Aug-22,5105828541,Rosgal Ltd,"£7,800.00"
Manchester City Council,Highways Services,Sub Contractors,10-Aug-22,5105828542,Rosgal Ltd,"£7,800.00"
Manchester City Council,Manchester Leisure,Oth Professional Fee,10-Aug-22,5105828463,Manchester Central,"£8,000.00"
Manchester City Council,Libraries and Theatres,OL&B - Construction,10-Aug-22,5105828307,Robertson Construction Group,"£8,055.38"
Manchester City Council,Manchester Leisure,Cont Cleaning - Ext,10-Aug-22,5105828396,Clearview Event Services Limited,"£8,115.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828509,Hala Guest House,"£8,175.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828560,Hala Guest House,"£8,840.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,10-Aug-22,5105828456,Sale Grammar School,"£9,012.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828551,Hala Guest House,"£9,105.00"
Manchester City Council,Highways Services,Oth Professional Fee,10-Aug-22,5105828196,Wilde Consultants Ltd,"£9,504.00"
Manchester City Council,Corporate Services,Legal Fees,10-Aug-22,1907841606,MJV Solicitors,"£10,197.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828565,247Hotel.Com,"£11,299.17"
Manchester City Council,Childrens & Education Services,Subscriptions,10-Aug-22,1907841609,Paypoint,"£11,939.08"
Manchester City Council,Adult Social Care,Rents,10-Aug-22,5105828547,K L Properties,"£12,635.87"
Manchester City Council,Childrens & Education Services,Other Establishments,10-Aug-22,5105828047,Enhance EHC Ltd,"£12,763.84"
Manchester City Council,Manchester Leisure,Equipment,10-Aug-22,5105828383,Cromwell Polythene Limited,"£13,286.00"
Manchester City Council,Corporate Services,OL&B - Fees,10-Aug-22,5105828361,Rider Levett Bucknall UK Ltd,"£13,860.00"
Manchester City Council,Corporate Services,Legal Fees,10-Aug-22,1907841608,Driscoll Kingston Client Account,"£14,000.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,10-Aug-22,5105828575,Manchester Young Lives,"£14,218.15"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,10-Aug-22,5105828381,Breakthrough Uk Ltd,"£14,485.42"
Manchester City Council,Chief Executives,VPF&E - Acquisition,10-Aug-22,5105828291,XMA Limited,"£15,094.00"
Manchester City Council,Corporate Services,Legal Fees,10-Aug-22,1907841679,Amin Haque Solicitors,"£15,500.00"
Manchester City Council,Adult Social Care,Grant Expenditure,10-Aug-22,5105828532,On The Out CIC,"£17,122.92"
Manchester City Council,Manchester Leisure,Grant Expenditure,10-Aug-22,5105828349,Manchester Youth Academy,"£20,000.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,10-Aug-22,5105828606,F.R.Sharrock Ltd,"£27,048.00"
Manchester City Council,Corporate Services,OL&B - Fees,10-Aug-22,5105827922,Mace Ltd,"£32,698.00"
Manchester City Council,Housing Revenue Account,CD - Adaptations,10-Aug-22,5105828312,Rexel UK Ltd,"£32,734.01"
Manchester City Council,Adult Social Care,Rents,10-Aug-22,5105828556,Amco Management,"£32,966.29"
Manchester City Council,Childrens & Education Services,Catering Provisions,10-Aug-22,1907844791,Ralph Livesey Ltd,"£40,226.05"
Manchester City Council,Manchester Leisure,Oth Professional Fee,10-Aug-22,5105828468,Manchester Central,"£42,597.71"
Manchester City Council,Adult Social Care,Rents,10-Aug-22,5105828489,B & A Properties,"£45,078.86"
Manchester City Council,Housing Revenue Account,CD - Adaptations,10-Aug-22,5105828499,"Jackson, Jackson & Sons Ltd","£76,418.23"
Manchester City Council,Regeneration Finance,Int Rep & Main Build,10-Aug-22,5105828574,EQUANS Services Limited,"£81,273.46"
Manchester City Council,Housing Revenue Account,CD - Adaptations,10-Aug-22,5105828311,"Jackson, Jackson & Sons Ltd","£107,679.77"
Manchester City Council,Regeneration Finance,Security Costs,10-Aug-22,5105828324,MITIE SECURITY LIMITED,"£115,902.02"
Manchester City Council,Regeneration Finance,Security Costs,10-Aug-22,5105828318,MITIE SECURITY LIMITED,"£116,029.30"
Manchester City Council,Environment and Operations,Infra - Construction,10-Aug-22,5105828395,Kiely Bros Ltd,"£190,700.00"
Manchester City Council,Adult Social Care,Other Establishments,10-Aug-22,5105828303,Standwalk Ltd,"£294,124.82"
Manchester City Council,Adult Social Care,Other Establishments,10-Aug-22,5105828305,Standwalk Ltd,"£294,124.82"
Manchester City Council,Adult Social Care,Other Establishments,10-Aug-22,5105828306,Standwalk Ltd,"£294,124.82"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,10-Aug-22,1907813887,Redacted Personal Information,£687.50
Manchester City Council,Chief Executives,Sub Contractors,10-Aug-22,5105828540,Redacted Personal Information,£762.35
Manchester City Council,Childrens & Education Services,Supported Accom,10-Aug-22,5105828588,Redacted Personal Information,"£1,253.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828559,Redacted Personal Information,"£2,550.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828605,Redacted Personal Information,"£2,785.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828552,Redacted Personal Information,"£3,045.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828558,Redacted Personal Information,"£3,105.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828550,Redacted Personal Information,"£3,255.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828549,Redacted Personal Information,"£11,240.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828557,Redacted Personal Information,"£11,470.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,10-Aug-22,5105828310,Redacted Personal Information,"£35,198.00"
Manchester City Council,Highways Services,Legal Fees,11-Aug-22,1907845125,Redacted Personal Information,"£5,616.00"
Manchester City Council,Highways Services,Other Comp Payments,11-Aug-22,1907845125,Redacted Personal Information,"£6,000.00"
Manchester City Council,Hospitality + Trading Services,Other Comp Payments,11-Aug-22,1907846073,Redacted Personal Information,"£54,000.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,11-Aug-22,5105828718,The Duke of Edinburghs Award,"-£25,000.00"
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1700137583,Scottish & Southern Energy Plc,"-£17,548.10"
Manchester City Council,Adult Social Care,Rents,11-Aug-22,5105828747,K L Properties,"-£12,608.84"
Manchester City Council,Manchester Leisure,Oth Professional Fee,11-Aug-22,5105828642,Inforhousing,"-£5,280.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,11-Aug-22,5105828730,Medlock House Ltd,"-£5,047.00"
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1700137580,Scottish & Southern Energy Plc,"-£1,007.85"
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1700137577,Scottish & Southern Energy Plc,"-£1,000.35"
Manchester City Council,Hospitality + Trading Services,Gas,11-Aug-22,1700137588,Corona Energy Ltd,-£660.92
Manchester City Council,Hospitality + Trading Services,Gas,11-Aug-22,1700137587,Corona Energy Ltd,-£533.00
Manchester City Council,Manchester Leisure,Electricity,11-Aug-22,1907845309,Scottish & Southern Energy Plc,£505.93
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845568,Corona Energy Ltd,£512.73
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845668,Corona Energy Ltd,£515.21
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845679,Corona Energy Ltd,£515.22
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845500,Corona Energy Ltd,£524.92
Manchester City Council,Hospitality + Trading Services,Oth Professional Fee,11-Aug-22,5105828672,Edge Entertainment Consultants Ltd,£530.00
Manchester City Council,Hospitality + Trading Services,Gas,11-Aug-22,1907845544,Corona Energy Ltd,£533.00
Manchester City Council,Manchester Leisure,Electricity,11-Aug-22,1907845435,Scottish & Southern Energy Plc,£535.28
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845708,Corona Energy Ltd,£537.26
Manchester City Council,Regeneration Finance,Oth Professional Fee,11-Aug-22,5105828833,Royal Northern College Of Music,£550.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845623,Corona Energy Ltd,£554.23
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845723,Corona Energy Ltd,£555.45
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845693,Corona Energy Ltd,£555.90
Manchester City Council,Manchester Leisure,Electricity,11-Aug-22,1907845336,Scottish & Southern Energy Plc,£556.91
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845525,Corona Energy Ltd,£556.93
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845670,Corona Energy Ltd,£567.23
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845659,Corona Energy Ltd,£576.34
Manchester City Council,Regeneration Finance,Electricity,11-Aug-22,1907845410,Scottish & Southern Energy Plc,£579.21
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845512,Corona Energy Ltd,£579.56
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845547,Corona Energy Ltd,£589.25
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845519,Corona Energy Ltd,£593.20
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845558,Corona Energy Ltd,£597.01
Manchester City Council,Adult Social Care,Licences Expenditure,11-Aug-22,5105828711,Insight Direct (Uk) Ltd,£597.94
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845676,Corona Energy Ltd,£609.02
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845551,Corona Energy Ltd,£613.35
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845662,Corona Energy Ltd,£614.18
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845567,Corona Energy Ltd,£614.43
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845626,Corona Energy Ltd,£618.32
Manchester City Council,Adult Social Care,Oth Professional Fee,11-Aug-22,5105828801,ANS Group Plc,£625.00
Manchester City Council,Manchester Leisure,Direct Materials,11-Aug-22,5105828386,CPD Property Services,£625.00
Manchester City Council,Hospitality + Trading Services,Gas,11-Aug-22,1907845543,Corona Energy Ltd,£639.60
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845619,Corona Energy Ltd,£642.37
Manchester City Council,Hospitality + Trading Services,Electricity,11-Aug-22,1907845433,Scottish & Southern Energy Plc,£643.43
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828762,Buro Happold Limited,£650.00
Manchester City Council,Chief Executives,Oth Professional Fee,11-Aug-22,5105828813,Russell & Russell Solicitors LLP,£650.00
Manchester City Council,Hospitality + Trading Services,Gas,11-Aug-22,1907845545,Corona Energy Ltd,£660.92
Manchester City Council,Housing Revenue Account,Gas,11-Aug-22,1907845680,Corona Energy Ltd,£669.24
Manchester City Council,Manchester Leisure,Storage Costs,11-Aug-22,5105828799,Master Moves Ltd,£699.89
Manchester City Council,Manchester Leisure,Oth Professional Fee,11-Aug-22,5105828847,Rigby Taylor Ltd,£700.00
Manchester City Council,Chief Executives,Printing,11-Aug-22,5105827810,Astra Signs,£725.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845673,Corona Energy Ltd,£730.46
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828748,Buro Happold Limited,£737.00
Manchester City Council,Highways Services,Legal Fees,11-Aug-22,1907845199,Department For Work & Pensions,£744.00
Manchester City Council,Adult Social Care,OL&B - Fees,11-Aug-22,5105828437,WYG Engineering Ltd,£744.00
Manchester City Council,Chief Executives,Printing,11-Aug-22,5105827812,Astra Signs,£745.00
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828757,Buro Happold Limited,£750.00
Manchester City Council,Environment and Operations,Oth Professional Fee,11-Aug-22,5105828853,Oldham Borough Council,£750.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845726,Corona Energy Ltd,£768.70
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1907845328,Scottish & Southern Energy Plc,£769.17
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845606,Corona Energy Ltd,£770.85
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828682,Buro Happold Limited,£780.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845616,Corona Energy Ltd,£785.98
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845530,Corona Energy Ltd,£789.96
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845727,Corona Energy Ltd,£794.10
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845687,Corona Energy Ltd,£794.39
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845633,Corona Energy Ltd,£794.65
Manchester City Council,Regeneration Finance,Ext Rep & Main Build,11-Aug-22,5105828805,Halcyon Conservation Ltd,£800.00
Manchester City Council,Manchester Leisure,Legal Fees,11-Aug-22,1907844420,Trinity Chambers,£800.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845688,Corona Energy Ltd,£804.62
Manchester City Council,Manchester Leisure,Electricity,11-Aug-22,1907845438,Scottish & Southern Energy Plc,£805.35
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1907845393,Scottish & Southern Energy Plc,£809.36
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845509,Corona Energy Ltd,£812.13
Manchester City Council,Adult Social Care,Oth Professional Fee,11-Aug-22,5105828645,Baltimore Consulting Ltd,£812.50
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845729,Corona Energy Ltd,£833.97
Manchester City Council,Childrens & Education Services,Supported Accom,11-Aug-22,5105828695,Mosscare St Vincent's Housing,£847.12
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845604,Corona Energy Ltd,£847.94
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828761,Buro Happold Limited,£850.00
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845706,Corona Energy Ltd,£850.55
Manchester City Council,Chief Executives,Printing,11-Aug-22,5105827809,Astra Signs,£860.00
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845629,Corona Energy Ltd,£873.47
Manchester City Council,Manchester Leisure,Electricity,11-Aug-22,1907845283,Scottish & Southern Energy Plc,£886.00
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845600,Corona Energy Ltd,£899.12
Manchester City Council,Chief Executives,OL&B - Fees,11-Aug-22,5105828763,Buro Happold Limited,£900.00
Manchester City Council,Manchester Leisure,Gas,11-Aug-22,1907845722,Corona Energy Ltd,£903.42
Manchester City Council,Regeneration Finance,Gas,11-Aug-22,1907845709,Corona Energy Ltd,£909.50
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845515,Corona Energy Ltd,£930.41
Manchester City Council,Childrens & Education Services,Childminding Fee Pay,11-Aug-22,5105828846,Early Inspirations Nursery,£936.00
Manchester City Council,Corporate Services,Direct Materials,11-Aug-22,5105828781,Stellar Network Solutions Ltd,£940.00
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845725,Corona Energy Ltd,£940.15
Manchester City Council,Childrens & Education Services,Gas,11-Aug-22,1907845508,Corona Energy Ltd,£950.63
Manchester City Council,Adult Social Care,Gas,11-Aug-22,1907845641,Corona Energy Ltd,£968.45
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1907845392,Scottish & Southern Energy Plc,£972.67
Manchester City Council,Adult Social Care,Clean & Domestic Mat,11-Aug-22,5105828790,Concept Care,£975.00
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1907845261,Scottish & Southern Energy Plc,£976.84
Manchester City Council,Adult Social Care,Electricity,11-Aug-22,1907845408,Scottish & Southern Energy Plc,£976.84
Manchester City Council,Housing Revenue Account,Electricity,11-Aug-22,1907845338,Scottish & Southern Energy Plc,£976.84
